ID,cluster
2429,1000
2430,1000
2431,1000
2432,1000
2433,1001
2434,1001
2435,1000
2436,-1
2437,1000
2438,1000
2439,1000
2440,1001
2441,1001
2442,1000
2443,1000
2444,1000
2445,1001
2446,1000
2447,1000
2448,1000
2449,1000
2450,-1
2451,1000
2452,-1
2453,1000
2454,1000
2455,1000
2456,1000
2457,1000
2458,1000
2459,1000
2460,1000
2461,1001
2462,1000
2463,1000
2464,1000
2465,1000
2466,1000
2467,1000
2468,1000
2469,1017
2470,1001
2471,1001
2472,1000
2473,1000
2474,1000
2475,1000
2476,1000
2477,1000
2478,1000
2479,1001
2480,1001
2481,1000
2482,1000
2483,1000
2484,1000
2485,1001
2486,1000
2487,1000
2488,1000
2489,-1
